IBGE,NUMERO,UF,MUNICIPIO,CNES,NOME FANTASIA,RAZAO SOCIAL,LOGRADOURO,NUMERO_1,BAIRRO,CEP,LATITUDE,LONGITUDE
351640,1623,SP,FRANCO DA ROCHA,3608948,CDP FRANCO DA ROCHA,CENTRO DE DETENCAO PROVISORIA DE FRANCO DA ROCHA,9,63E+13,M,RUA MARCUS VINICIUS DONADEL GOES,40690357,-73989746
355030,1624,SP,SAO PAULO,2089238,HOSPITAL ALVORADA MOEMA,HOSPITAL ALVORADA TAGUATINGA LTDA,10E+12,M,AVENIDA IBIRAPUERA,1942,40706306,-7392312
355220,1625,SP,SOROCABA,5241871,ROBERTO DA SILVA AMARAL CAMARGO SOROCABA,ROBERTO DA SILVA AMARAL CAMARGO,RUA COMENDADOR HERMELINO MATARAZZO,1195,ALEM LINHA,18080001,4070731,-73764626
355670,1626,SP,VINHEDO,3170349,REINALDO ROBERTO NEWMANN,REINALDO ROBERTO NEWMANN,RUA DR MILTON SOUZA MEIRELLES,20,JARDIM SANTA ROSA,13280001,40693703,-7394408
353550,1627,SP,PARAGUACU PAULISTA,2052733,ESF IV ROSETA,PREFEITURA MUNICIPAL DA EST TURISTICA DE PARAGUACU PAULISTA,M,RUA MANOEL BARBOSA DA CRUZ,S/N,ROSETA,40720707,-73981316
351280,1628,SP,COSMOPOLIS,2023679,POSTO COMUNITARIO NOSSO TETO,PREFEITURA MUNICIPAL DE COSMOPOLIS,M,RUA EXPEDICIONARIO ANGELO SALMISTRARO,80,JD SANTANA,4066922,-73801094
355030,1629,SP,SAO PAULO,7130635,BIOLIDER TATUAPE,CENTRO DE DIAGNOSTICOS BIOLIDER TATUAPE LTDA,,M,AV DR EDUARDO COTCHING,812,40809525,-7393789
355030,1630,SP,SAO PAULO,7129866,FLEURY HSL ANALIA FRANCO,FLEURY SA,M,R FRANCISCO MARENGO,1312,JD ANALIA FRANCO,4087831,-73870155
355220,1631,SP,SOROCABA,3953130,DINA RIEKO YOSHIZAKI DINI SOROCABA,DINA RIEKO YOSHIZAKI DINI,RUA ARTHUR GOMES,511,CENTRO,18035490,,
354260,1632,SP,REGISTRO,3967956,CONSULTORIO MEDICO DORIVAL BARBIERI FILHO REGISTRO,DORIVAL BARBIERI FILHO,RUA RIO BRANCO,35,VILA FATIMA,11900000,4074463,-7399898
354850,1633,SP,SANTOS,3696421,MARIA ANGELICA MARCAL DE BRITO,MARIA ANGELICA MARCAL DE BRITO,RUA OTAVIO SPAGNOLO,1,BOQUEIRAO,11045230,40689144,-7399071
351960,1634,SP,IBITINGA,3848620,CLINICA MEDICA MARTINELLI E JACOB,MARTINELLI JACOB SERVICOS MEDICOS LTDA,M,RUA DOMINGOS ROBERT,1260,CENTRO,40762806,-73993164
354990,1635,SP,SAO JOSE DOS CAMPOS,3149498,GINEOCLIN,GINEOCLIN GINECOLOGIA E OBSTETRICIA LTDA,M,MAESTRO EGIDIO PINTO,165,JD SAO DIMAS,40791634,-7396257
354330,1636,SP,RIBEIRAO PIRES,3812898,FATIMA BEATRIZ EID,FATIMA BEATRIZ EID,RUA ANGELO MAZIEIRO,7,CENTRO,9400660,4061977,-73966194
353890,1637,SP,PIRAJUI,2080370,SANTA CASA DE PIRAJUI,IRMANDADE DA SANTA CASA DE MISERICORDIA DE PIRAJUI,,M,RUI BARBOSA LIMA,746,,
355240,1638,SP,SUMARE,3825523,COTE CLINICA ORTOPEDIA E ESPECIALIDADES FONTANA LTDA,CLINICA ORTOPEDIA E ESPECIALIDADES FONTANA LTDA,,M,RUA JULIA DE VASCONCELOS BUFARAH,1251,40632446,-739685
354140,1639,SP,PRESIDENTE PRUDENTE,5330173,CONSULTORIO MEDICO ROBERTO TIEZZI PRES PRUDENTE,ROBERTO TIEZZI,RUA JOSE DIAS CINTRA,160,VILA OCIDENTAL,19015050,,
354990,1640,SP,SAO JOSE DOS CAMPOS,5277817,EDNA YAMAMURA,EDNA YAMAMURA,AVENIDA ADHEMAR DE BARROS,566,JARDIM SAO DIMAS,12245190,4080942,-7394149
354340,1641,SP,RIBEIRAO PRETO,3774392,MC DENTAL CLINIC LTDA,MC DENTAL CLINIC LTDA,M,RUA AUGUSTO BORTOLOTTI,526,PQ IND LAGOINHA,40744453,-7392983
354340,1642,SP,RIBEIRAO PRETO,2049783,UBS MARIO RIBEIRO DE ARAUJO VALENTINA FIGUEIREDO,PREFEITURA MUNICIPAL DE RIBEIRAO PRETO,M,RUA JOAO FELIPE ELIAS DE ANDRADE,451,VALENTINA FIGUEIREDO,40576588,-7398504
352250,1643,SP,ITAPEVI,3389782,UNIDADE DE SAUDE DA FAMILIA VILA GIOIA,PREFEITURA DO MUNICIPIO DE ITAPEVI,M,RUA SILVIO NOGUEIRA,86,VILA SANTA FLORA,40722954,-7399773
350635,1644,SP,BERTIOGA,5174414,DANIELA RAMOS MELO,DANIELA RAMOS MELO,RUA RAFAEL COSTABILE,235,CENTRO,11250258,40773006,-7396033
352410,1645,SP,ITUVERAVA,5753015,LIVIA MARIA FERREIRA DA SILVA,LIVIA MARIA FERREIRA DA SILVA,RUA RAUL CARDOSO,503,CENTRO,14500000,4063421,-7388905
354260,1646,SP,REGISTRO,2042185,USF SERROTE REGISTRO,PREFEITURA MUNICIPAL DE REGISTRO,M,RUA YOSHIGA SAMITSU,40,SERROTE,4068982,-7397853
355220,1647,SP,SOROCABA,5203872,JOAO HENRIQUE ABDALA SOROCABA,JOAO HENRIQUE ABDALA,RUA SAO BENTO,32,CENTRO,18010030,40728413,-7399426
355220,1648,SP,SOROCABA,5203880,CARLA LUCIANA CIOLETTI RAMOS SOROCABA,CARLA LUCIANA CIOLETTI RAMOS,AV AMERICO DE CARVALHO,258,JARDIM EUROPA,18045000,4089016,-7384261
353930,1649,SP,PIRASSUNUNGA,5639468,CRISTIANE KREMPEL FONSECA PIRASSUNUNGA,CRISTIANE KREMPEL FONSECA PIRASSUNUNGA,RUA XV DE NOVEMBRO,1623,CENTRO,13630140,407372,-7388252
353800,1650,SP,PINDAMONHANGABA,3922820,TERESA MARIA DIAS NASCIMENTO NEVES PINDAMONHANGABA,TERESA MARIA DIAS NASCIMENTO NEVES,CENTRO COMERCIAL 10 DE JULHO,68,CENTRO,12410050,40696033,-7398453
352210,1651,SP,ITANHAEM,2087790,UNIDADE DE SAUDE DA FAMILIA SUARAO,PREFEITURA MUNICIPAL DE ITANHAEM,M,RUA PADRE TEODORO RATISBONE,921,SUARAO,40745148,-7393348
350650,1652,SP,BIRIGUI,2075032,NGA 9 BIRIGUI DRS II ARACATUBA,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,E,TRAVESSA MARECHAL DEODORO,55,CENTRO,4073733,-7388034
352470,1653,SP,JAGUARIUNA,5086566,ODONTOLOGIA INTEGRADA,MURILO MONTEIRO DE FREITAS,PRACA UMBELINA BUENO,74,CENTRO,13910029,406709,-7395319
355400,1654,SP,TATUI,2054051,UBS DR JOSE CELSO NOGUEIRA ENXOVIA TATUI SP,MUNICIPIO DE TATUI,M,RUA JOSE GREGORIO,S/N,ENXOVIA,40874187,-7388447
355030,1655,SP,SAO PAULO,7129882,FMD HSL ITAIM,FLEURY SA,M,RUA DR ALCEU DE CAMPOS RODRIGUES,95,ITAIM BIBI,40761143,-7375549
353710,1656,SP,PEDREIRA,3662837,CENTRO DE REABILITACAO MOVIMENTO PEDREIRA,CENTRO DE REABILITACAO MOVIMENTO LTDA,,M,RUA DR ARTHUR MOREIRA DE ALMEIDA,34,40689228,-739847
353650,1657,SP,PAULINIA,3495949,UBS SAO JOSE LUIS CANDIDO CANELLA SANCHES,PREFEITURA MUNICIPAL DE PAULINIA,M,AVN REGINA BASSETO BORDIGNON,100,JOAO ARANHA,40723007,-7390458
354140,1658,SP,PRESIDENTE PRUDENTE,2045249,SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE PRUDENTE,MUNICIPIO DE PRESIDENTE PRUDENTE,M,AV WASHINGTON LUIZ,1607,JARDIM PAULISTA,4074595,-7399802
352250,1659,SP,ITAPEVI,3380890,UNIDADE DE SAUDE DA FAMILIA JARDIM ROSEMEIRE,PREFEITURA MUNICIPAL DE ITAPEVI,M,RUA SERRA DOS BOROROS,32,JARDIM ROSEMARY,40758305,-7385561
354990,1660,SP,SAO JOSE DOS CAMPOS,5149258,CLINICA MATSUDA,CLINICA FUNCIONAL MATSUDA LTDA,,M,SERIMBURA,320,,
350330,1661,SP,ARARAS,2082470,CLINICA SAYAO ARARAS,CLINICA ANTONIO LUIZ SAYAO ACOMPANHAMENTO PSIQUIATRICO,,E,AV PADRE ALARICO ZACHARIAS,1253,,
354140,1662,SP,PRESIDENTE PRUDENTE,3401081,PAULO ROBERTO MAZZARO,PAULO ROBERTO MAZZARO,AV WASHINGTON LUIZ,1110,VILA DUBUS,19015150,4071071,-7401404
354220,1663,SP,RANCHARIA,5230063,CONSULTORIO MEDICO NIDA KASSIS CASSIANO RANCHARIA,NIDA KASSIS CASSIANO,RUA MARIO CESAR DE CAMARGO,1578,VILA CANTIZANI,19600000,4084904,-73867516
355620,1664,SP,VALINHOS,3464229,MARCELA REGINA PICOLO,MARCELA REGINA PICOLO,RUA SILVIO CONCON,86,CENTRO,13270140,40729614,-737445
354140,1665,SP,PRESIDENTE PRUDENTE,3973581,CONSULTORIO MEDICO DR ATA BAKER,ATA BAKER,RUA DR GURGEL,1338,CENTRO,19010020,40852306,-7389811
354140,1666,SP,PRESIDENTE PRUDENTE,3787060,CONSULTORIO FONOAUDIOLOGICO DENISE C CALAZANS LOMA,DENISE CRISTINA CALAZANS LOMA,RUA DR GURGEL,1418,VILA ESTADIO,19015140,40818005,-7393647
352690,1667,SP,LIMEIRA,3478394,CLAUDIA MOFATTO LIMEIRA,CLAUDIA MOFATTO,R VIRGILIO D ALOIA,716,CENTRO,13480118,40706394,-7394643
351620,1668,SP,FRANCA,2049090,UBS SAO SEBASTIAO,PREFEITURA MUNICIPAL DE FRANCA,M,RUA AMELIO BORGES CAMPOS,603,VIL SAO SEBASTIAO,40688496,-738548
355220,1669,SP,SOROCABA,2690799,APADAS SOROCABA,ASSOCIACAO DE PAIS E AMIGOS DEFICIENTES AUDITIVOS SOROCABA,M,AV SEN ROBERTO SIMONSEN,885,SANTA ROSALIA,40647766,-7395816
354990,1670,SP,SAO JOSE DOS CAMPOS,3714470,JAIME DA CONCEICAO ARAUJO,JAIME DA CONCEICAO ARAUJO,RUA MAESTRO EGIDIO PINTO,165,JARDIM SAO DIMAS,12245190,40609985,-7396239
350750,1671,SP,BOTUCATU,3724875,CONSULTORIO MEDICO LUIS ANTONIO CRAVEIRO BOTUCATU,LUIS ANTONIO CRAVEIRO,PRACA ISABEL ARRUDA,157,CENTRO,18600040,40663227,-7393159
353800,1672,SP,PINDAMONHANGABA,2024136,UNIDADE BASICA DE SAUDE VILA SAO BENEDITO PINDAMONHANGABA,MUNICIPIO DE PINDAMONHANGABA,M,RUA GUILHERME NICOLETTI,S/N,VILA SAO BENEDITO,40679535,-7395683
353030,1673,SP,MIRASSOL,2060892,UNIDADE BASICA DE SAUDE DA FAMILIA ROBERTO NARDI,PREFEITURA MUNICIPAL DE MIRASSOL,M,AVENIDA JOAO BATISTA POSSEBOM,3727,COHAB II,4086405,-7386545
352410,1674,SP,ITUVERAVA,3708888,IVAN JUNQUEIRA DE CASTRO,IVAN JUNQUEIRA DE CASTRO,RUA MARIA LIPORACI,316,CENTRO,14500000,4078172,-7382361
350380,1675,SP,ARTUR NOGUEIRA,2749718,CLINICA MEDICA DE ARTHUR NOGUEIRA,CLINICA MEDICA DE ARTHUR NOGUEIRA SC LTDA,,M,RODOVIA SP 332 KM 152,S/N,4077938,-73981064
350400,1676,SP,ASSIS,7133820,CONSULTORIO DE FISIOTERAPIA,SAMIA MARENGONI MORAES,AVENIDA NOVE DE JULHO,1129,CENTRO,19800021,,
350570,1677,SP,BARUERI,7136889,UBS BENEDICTA CARLOTA,PREFEITURA MUNICIPAL DE BARUERI,M,AVENIDA BRIGADEIRO MANOEL RODRIGUES JORDAO,483,JARDIM SILVEIRA,,
354970,1678,SP,SAO JOSE DO RIO PARDO,2053497,CENTRO DE SAUDE SAO JOSE DO RIOPARDO,PREFEITURA MUNICIPAL DE SAO JOSE DO RIO PARDO,M,RUA ADOLFO BACCI,50,CENTRO,40719612,-73996254
352400,1679,SP,ITUPEVA,2050870,UBS DO BAIRRO CHAVE,PREFEITURA MUNICIPAL DE ITUPEVA,M,RUA FRANCISCO NAKAZATU,305,SAO ROQUE DA CHAVE,40579803,-7397184
355030,1680,SP,SAO PAULO,4049802,SAE DST AIDS CIDADE DUTRA,PREFEITURA DO MUNICIPIO DE SAO PAULO,M,RUA CRISTINA VASCONCELOS CECCATO,109,CIDADE DUTRA,40677845,-7389289
351870,1681,SP,GUARUJA,2052423,USAFA VILA RA GUARUJA,MUNICIPIO DE GUARUJA,M,RUA MARIA GERALDA VALADAO AZEVEDO,1114,VILA RA,40656395,-7392022
354850,1682,SP,SANTOS,2062364,UNIDADE DE SAUDE DA FAMILIA DO BOM RETIRO,MUNICIPIO DE SANTOS,M,RUA JOAO FRACAROLLI,S/N,SANTA MARIA,40644432,-739296
355240,1683,SP,SUMARE,2749971,USF NOVA TERRA,PREFEITURA MUNICIPAL DE SUMARE,M,RUA CARLOS ROGERIO FARIAS,315,JARDIM NOVA TERRA,4077233,-73958725
351550,1684,SP,FERNANDOPOLIS,3508846,REABILITARE FERNANDOPOLIS,CLINICA DE FISIOTERAPIA REABILITARE LTDA,,M,JOAQUIM ARNALDO DA SILVA,205,40678314,-7395292
355070,1685,SP,SAO SEBASTIAO,3425029,DOMINGOS ROMERO CHIARAMELLI,DOMINGOS ROMERO CHIARAMELLI,RUA PREFEITO MANSUETO PIEROTTI,494,CENTRO,11609003,,
354630,1686,SP,SANTA CRUZ DAS PALMEIRAS,3520196,CONSULTORIUM MEDICO GILCIMAR DANTAS SANTA CRUZ DAS PALMEIRAS,GILCIMAR DANTAS LTDA,M,RUA DR ALCEBIADES,153,CENTRO,40752945,-7375201
352590,1687,SP,JUNDIAI,2704897,UNIDADE BASICA DE SAUDE MARINGA PACS,PREFEITURA MUNICIPAL DE JUNDIAI,M,RUA CASIMIRO DE ABREU,57,VL ALATI,40705223,-7387857
354750,1688,SP,SANTA RITA DO PASSA QUATRO,2747669,PSF DR MIGUEL BELLO SANTA RITA DO PASSA QUATRO,PREFEITURA MUNICIPAL DE SANTA RITA DO PASSA QUATRO,M,RUA JAYME DE FRANCESCHI,20,JARDIM SAO LUIS,4090128,-73887764
354850,1689,SP,SANTOS,5370000,UNIDADE DE SAUDE DA FAMILIA VILA PROGRESSO,MUNICIPIO DE SANTOS,M,RUA 3,12,MORRO DA VILA PROGRE,4081711,-7389204
351960,1690,SP,IBITINGA,3691756,POLICLINICA SAO FRANCISCO,PAULO SERGIO COSTA,RUA DOMINGOS ROBERT,1260,CENTRO,14940064,40657516,-73943886
350950,1691,SP,CAMPINAS,5245389,SILVIA HELENA RESENDE CUPA NEWMAN,SILVIA HELENA RESENDE CUPA NEWMAN,RUA EDUARDO LANE,117,JD GUANABARA,13073002,4071316,-7387853
354140,1692,SP,PRESIDENTE PRUDENTE,5040086,CONSULTORIO MEDICO DERMEVAL BENEDITO CARVALHO,DERMEVAL BENEDITO CARVALHO,AV WASHINGTON LUIZ,864,CENTRO,19015150,4087122,-7391416
354140,1693,SP,PRESIDENTE PRUDENTE,3738418,CLINICA ODONTOLOGICA DR ILEIS A SEVIERO COSTA,ILEIS ANTONIO SEVIERO COSTA,AV CEL JOSE SOARES MARCONDES,1544,CENTRO,19010081,40756462,-7375102
352410,1694,SP,ITUVERAVA,3712249,MARIA EMILIA CARVALHO,MARIA EMILIA CARVALHO,RUA MARIA LIPORACI,421,CENTRO,14500000,40662952,-7396094
351110,1695,SP,CATANDUVA,3517845,USF DRA GESABEL CLEMENTE MARQUES DE LA HABA PEDRO NECHAR,PREFEIRTURA DO MUNICIPIO DE CATANDUVA,M,RUA NARDI IGNOTTI,160,PEDRO NECHAR,40726166,-7383865
351840,1696,SP,GUARATINGUETA,5367530,VERA LUCIA GALVAO NOGUEIRA DE CASTRO,VERA LUCIA GALVAO NOGUEIRA DE CASTRO,RUA MONSENHOR FILIPPO,326,CENTRO,12501410,40682346,-7385949
355030,1697,SP,SAO PAULO,3479374,CLINICA ZEQUI,CLINICA ZEQUI SOCIEDADE SIMPLES,,M,RUA BATATAES,391,40835575,-7389098
353930,1698,SP,PIRASSUNUNGA,3846539,CLINICA GAMBAGORTE SOCIEDADE MEDICA S S PIRASSUNUNGA,CLINICA GAMBAGORTE SOCIEDADE MEDICA S S PIRASSUNUNGA,M,RUA XV DE NOVEMBRO,1744,CENTRO,40791634,-7396257
355030,1699,SP,SAO PAULO,7129807,COP,COP CENTRO DE OTORRINOLARINGOLOGIA E PESQUISAS SOC SIMP LTDA,M,AV GENERAL ATALIBA LEONEL,1205,SANTANA,4071592,-7399933
355620,1700,SP,VALINHOS,5598559,FRANCISCA EVANILDA DE MORAIS ALVES,FRANCISCA EVANILDA DE MORAIS ALVES,RUA ANGELO CAPELATO,53,BELA VISTA,13276050,40797,-7393778
355700,1701,SP,VOTORANTIM,3541657,SERVICO DE ATENDIMENTO ESPECIALIZADO DST AIDS HEPATITES VI,PREFEITURA MUNICIPAL DE VOTORANTIM,M,RUA JOAO ALARCON,50,JARDIM ICATU,40842175,-7383004
350320,1702,SP,ARARAQUARA,5840414,VERA LUZIA FERREIRA DE CAMPOS,VERA LUZIA FERREIRA DE CAMPOS,AV JOAQUIM ALVES,432,JARDIM MARACANA,14802424,40732277,-7384927
355400,1703,SP,TATUI,3431681,ALINE DEBONI GABAS TSUMURA,ALINE DEBONI GABAS TSUMURA,RUA XV DE NOVEMBRO,314,CENTRO,18270310,4072227,-739411
352690,1704,SP,LIMEIRA,3492796,FABIANA BAPTISTELLA LIMEIRA,FABIANA BAPTISTELLA,RUA SARGENTO PIERROTI,165,CENTRO,13480134,4076616,-73930824
352900,1705,SP,MARILIA,2716895,USF JANIO QUADROS,PREFEITURA MUNICIPAL DE MARILIA,M,RUA FELIPE NAVAS,204,JANIO QUADROS,40771694,-7395919
351300,1706,SP,COTIA,7115768,SECRETARIA MUNICIPAL DE SAUDE DE COTIA,PREFEITURA MUNICIPAL DE COTIA,M,AV PROFESSOR MANOEL JOSE PEDROSO,1401,JARDIM NOMURA,40753635,-7391893
355030,1707,SP,SAO PAULO,4050177,AMA UBS INTEGRADA CASTRO ALVES,PREFEITURA DO MUNICIPIO DE SAO PAULO,M,RUA CADERNO DE VIAGEM,55,CASTRO ALVES,4071107,-7382821
354140,1708,SP,PRESIDENTE PRUDENTE,3766144,CONSULTORIO MEDICO LUIZ ARMELIN FILHO,LUIZ ARMELIN FILHO,AV WASHINGTON LUIZ,1120,CENTRO,19015150,40728554,-737544
354140,1709,SP,PRESIDENTE PRUDENTE,3909824,CONSULTORIO MEDICO PEDRO CARLOS PRIMO,PEDRO CARLOS PRIMO,AV JOSE CAMPOS DO AMARAL,S/N,RESIDENCIAL ANITA TI,19051080,4072565,-7393205
354140,1710,SP,PRESIDENTE PRUDENTE,3766101,CONSULTORIO MEDICO REGINA LUCIA BRAGA BARRETO,REGINA LUCIA BRAGA BARRETO,RUA DR GURGEL,311,CENTRO,19010020,40736786,-7398408
355280,1711,SP,TABOAO DA SERRA,5326761,CONSULTORIO MEDICO,CRISTINA DEGUTI KAJIURA,AVENIDA JOSE DINI,387,CHACARA AGRINDUS,6763015,4077855,-73951256
354140,1712,SP,PRESIDENTE PRUDENTE,2050862,SIR SERVICOS INTEGRADOS DE REABILITACAO PRESIDENTE PRUDENTE,SIR SERVICOS INTEGRADOS DE REABILITACAO S S LTDA,M,RUA WENCESLAU BRAZ,5,VILA EUCLIDES,40768013,-7390423
353890,1713,SP,PIRAJUI,5270014,CONSULTORIO MEDICO DRAUSIO PFEIFER FRANCA PIRAJUI,DRAUSIO PFEIFER FRANCA,RUA VOLUNTARIO BENEDITO PIMENTA,265,CENTRO,16600041,4068716,-7393588
355030,1714,SP,SAO PAULO,2027046,UBS JD PARAGUACU DR GONCALO FELICIANO ALVES,PREFEITURA DO MUNICIPIO DE SAO PAULO,M,TAIOBEIRAS,125,JARDIM PARAGUACU,40643604,-7394301
350410,1715,SP,ATIBAIA,7086687,ESCARELI CLINICA ATIBAIA,ESCARELI CLINICA E ASSESSORIA EM SEGURANCA E MEDICINA DO TR,,M,TERCEIRO CENTENARIO,545,4070145,-73989624
352340,1716,SP,ITATIBA,7077572,PSF 18 GALETTO DR GLAUCO MURULO MATIUZZO,PREFEITURA DO MUNICIPIO DE ITATIBA,M,RUA FABIO ZUIANI,508,JARDIM GALETO,40647297,-739803
352680,1717,SP,LENCOIS PAULISTA,7093772,RICARDO BORGES HUEB,RICARDO BORGES HUEB,RUA CEL JOAQUIM GABRIEL,543,CENTRO,18682030,40675198,-7399936
350950,1718,SP,CAMPINAS,5231744,SCENTRYPHAR ITAPURA,SCENTRYPHAR PESQUISA CLINICA LTDA,,M,AV BARAO DE ITAPURA,885,40770615,-7379881
350010,1719,SP,ADAMANTINA,5231817,CLINICA MEDICA SERMED LTDA ME,CLINICA MEDICA SERMED LTDA ME,,M,RUA FIORAVANTE SPOSITO,250,4089034,-7385804
350610,1720,SP,BEBEDOURO,5231868,THOMAZ TALARICO JUNIOR,THOMAZ TALARICO JUNIOR,RUA RUBIAO JUNIOR,942,CENTRO,14700410,40712257,-73741165
355030,1721,SP,SAO PAULO,5231914,CONS MEDICO ROSANE BLEIVAS BERGWERK,ROSANE BLEIVAS BERGWERK,RUA MOURATO COELHO,1114,PINHEIROS,5417002,40770054,-73914406
350610,1722,SP,BEBEDOURO,5231981,ADAUTO DE MOURA ORNELLAS,ADAUTO DE MOURA ORNELLAS,RUA TOBIAS LIMA,1235,CENTRO,14701100,40749424,-7387952
355210,1723,SP,SOCORRO,7126573,SILVIA ANITA TOLEDO NOGUEIRA CONS ODONT SOCORRO SP,SILVIA ANITA TOLEDO NOGUEIRA,RUA DR LUIZ PIZZA,204,CENTRO,13960000,4074903,-7375382
355210,1724,SP,SOCORRO,7126654,IVY ZUCATO ODONTOLOGICO SOCORRO SP,IVY ZUCATO,RUA DR CARLOS NORBERTO,102,CENTRO,13960000,40882156,-7383193
355330,1725,SP,TAMBAU,7135572,CONSULTORIO MEDICO SERGIO BELTRAO TAMBAU,SERGIO MOACIR DOMINGUEZ BELTRAO,RUA MILITAO N DE CARVALHO,334,CENTRO,13710000,4067087,-7381401
355330,1726,SP,TAMBAU,7135491,MED SETRA TAMBAU,MED SETRA LTDA ME,,M,RUA BAHIA,455,40654457,-73960785
354140,1727,SP,PRESIDENTE PRUDENTE,3893405,CONSULTORIO MEDICO DR FRANCISCO BELMIRO CORREIA DARCE,FRANCISCO BELMIRO CORREIA DARCE,AV WASHINGTON LUIZ,1800,JARDIM PAULISTA,19023450,40624783,-7395842
355410,1728,SP,TAUBATE,3768732,FISIOVALE TAUBATE,FISIOVALE CLINICA DE RECUPERACAO E REABILITACAO S C LTDA,M,RUA COMENDADOR GOMES NOGUEIRA,279,CENTRO,40802814,-7390848
354190,1729,SP,QUELUZ,7102305,CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE QUELUZ,PREFEITURA MUNICIPAL DE QUELUZ,M,RUA PRUDENTE DE MORAES,158,CENTRO,4063958,-7412144
354750,1730,SP,SANTA RITA DO PASSA QUATRO,7136749,VANESSA CORREA DA SILVA COSTA,VANESSA CORREA DA SILVA COSTA,RUA MADRE CARMELITA,1865,JARDIM SAO VICENTE,13670000,40777542,-73957016
355220,1731,SP,SOROCABA,7136838,INSTITUTO AGAPE DE PSICOLOGIA SOROCABA,BEATRIZ BESSORNIA,,M,RUA SAO BENTO,32,40676647,-7377816
355400,1732,SP,TATUI,5731690,ELIEGE MIRANDA MONTEIRO DA SILVA,ELIEGE MIRANDA MONTEIRO DA SILVA,DORIVAL CARNEIRO,41,DR LAURINDO,18270070,40825394,-73883286
354240,1733,SP,REGENTE FEIJO,3201279,FISIOMED,FISIOMED CLINICA DE FISIOTERAPIA SC LTDA,,M,RUA IVO LIBONI,160,40684937,-7391014
355040,1734,SP,SAO PEDRO,3672603,ROLANDO BLOSHS KARELL SAO PEDRO,ROLANDO BLOSHS KARELL,ANTONIO TEIXEIRA DE BARROS,822,SANTA CRUZ,13520000,4072773,-7390674
355070,1735,SP,SAO SEBASTIAO,2766094,USF OLARIA,PREFEITURA MUNICIPAL DE SAO SEBASTIAO,M,RUA ANTONIO PEREIRA DA SILVA,280,TOPOLANDIA,4070317,-739327
352270,1736,SP,ITAPOLIS,2747839,SECRETARIA MUNICIPAL DE SAUDE,PREFEITURA MUNICIPAL DE ITAPOLIS,M,AV FRNACISCO PORTO,980,CENTRO,40773663,-7390239
350450,1737,SP,AVARE,5420318,CONSULTORIO ISOLADO CYNTHIA DIAS CRISTOFALO,CYNTHIA DIAS CRISTOFALO,RUA RIO GRANDE DO NORTE,1133,CENTRO,18700230,40688854,-7382835
355160,1738,SP,SERRA NEGRA,2081393,HOSPITAL SANTA ROSA DE LIMA DE SERRA NEGRA,ASSOCIACAO DA SANTA CASA DE MISERICORDIA DE SERRA NEGRA,,M,SANTOS PINTO,351,40579025,-7398446
355070,1739,SP,SAO SEBASTIAO,3425045,MARIA CECILIA GIANIZELLA CHIARAMELLI,MARIA CECILIA GIANIZELLA CHIARAMELLI,RUA PREFEITO MANSUETO PIEROTTI,494,CENTRO,11609003,40666595,-7387176
350970,1740,SP,CAMPOS DO JORDAO,3909557,ESF JOSE RAIMUNDO DA SILVA,MUNICIPIO DE CAMPOS DO JORDAO,M,RUA SAO CRISTOVAO,95,VILA CLAUDIA,40734215,-7398343
354140,1741,SP,PRESIDENTE PRUDENTE,8010811,ESTRATEGIA DE SAUDE DA FAMILIA DO JARDIM GUANABARA,MUNICIPIO DE PRESIDENTE PRUDENTE,M,RUA ALBERTO MAROCHIO,93,JARDIM GUANABARA,40726227,-7388941
355410,1742,SP,TAUBATE,3018385,HCTP DR ARNALDO AMADO FERREIRA DE TAUBATE,SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA,M,AVENIDA MARECHAL DEODORO DA FONSECA,746,JARDIM SANTA CLARA,40770573,-73982155
351410,1743,SP,DOIS CORREGOS,2790785,LABORATORIO CARVALHO,LABORATORIO DE ANALISES CLINICAS CARVALHO SC LTDA,,M,AVENIDA FERNANDO COSTA,236,40607777,-7375245
350330,1744,SP,ARARAS,2024934,ESF OTAVIO JOAO BREDA ARARAS,MUNICIPIO DE ARARAS,M,RUA JOAO PUPPI,15,PARQUE DOM PEDRO,40599705,-7399016
352690,1745,SP,LIMEIRA,5495180,CNI CENTRO NEUROLOGICO INTEGRADO LIMEIRA,CNI CENTRO NEUROLOGICO INTEGRADO SS EPP,M,RUA LUCIANO AMOEDO,140,VILA SAO GERALDO,4086594,-7385867
354630,1746,SP,SANTA CRUZ DAS PALMEIRAS,3452840,CONSULTORIO ODONTOLOGICO CRISTIANE VISENTAINER S C PALMEIRAS,CRISTIANE VISENTAINER,RUA AGOSTINHO DE BIASE,168,CENTRO,13650000,,
350190,1747,SP,AMPARO,2042614,USF TRES PONTES,MUNICIPIO DE AMPARO,M,PRACA NELSON JOSE URBANO,11,TRES PONTES,4087835,-73870346
354160,1748,SP,PROMISSAO,5386128,ODONTO SAO LUCAS PROMISSAO,LKL PLANO DE ASSISTENCIA ODONTOLOGICA S C LTDA,,M,PRACA 1 DE MAIO,49,40674664,-7397025
